Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Season
113,Chumi,es ESP,DF,Almería,23,1999,21,15,"1,489",16.5,1,0,1,1,0,0,5,0,0.4,0.4,0.1,0.5,13,32,10,0.06,0,0.06,0.06,0.06,0.02,0,0.03,0.02,0.03,Matches,2022-2023
114,Víctor Chust,es ESP,DF,Cádiz,22,2000,14,10,965,10.7,1,0,1,1,0,0,3,0,0.9,0.9,0,1,4,22,2,0.09,0,0.09,0.09,0.09,0.09,0,0.09,0.09,0.09,Matches,2022-2023
115,Pathé Ciss,sn SEN,"MF,DF",Rayo Vallecano,28,1994,32,12,"1,282",14.2,1,0,1,1,0,0,4,0,2.6,2.6,0.3,2.9,10,65,5,0.07,0,0.07,0.07,0.07,0.18,0.02,0.2,0.18,0.2,Matches,2022-2023
116,Carlos Clerc,es ESP,"DF,MF",Elche,30,1992,32,31,"2,639",29.3,0,1,1,0,0,0,5,0,0.6,0.6,2.1,2.7,51,107,91,0,0.03,0.03,0,0.03,0.02,0.07,0.09,0.02,0.09,Matches,2022-2023
117,Álex Collado,es ESP,MF,Elche,23,1999,15,8,722,8,1,1,2,1,0,0,1,0,0.6,0.6,1.6,2.2,24,34,43,0.12,0.12,0.25,0.12,0.25,0.08,0.2,0.28,0.08,0.28,Matches,2022-2023
118,Diego Collado,es ESP,FW,Villarreal,21,2001,2,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
119,Eray Cömert,ch SUI,DF,Valencia,24,1998,23,19,"1,672",18.6,1,0,1,1,0,0,5,1,0.5,0.5,0.1,0.6,6,54,1,0.05,0,0.05,0.05,0.05,0.03,0,0.03,0.03,0.03,Matches,2022-2023
120,Santi Comesaña,es ESP,MF,Rayo Vallecano,25,1996,35,29,"2,451",27.2,3,2,5,3,0,0,6,0,2.5,2.5,2.2,4.6,40,150,58,0.11,0.07,0.18,0.11,0.18,0.09,0.08,0.17,0.09,0.17,Matches,2022-2023
121,Copete,es ESP,DF,Mallorca,22,1999,28,27,"2,206",24.5,1,0,1,1,0,0,7,1,1,0.5,0.2,0.7,14,58,3,0.04,0,0.04,0.04,0.04,0.04,0.01,0.05,0.02,0.03,Matches,2022-2023
122,Francis Coquelin,fr FRA,MF,Villarreal,31,1991,16,9,748,8.3,1,0,1,1,0,0,2,0,1,1,1,1.9,11,29,27,0.12,0,0.12,0.12,0.12,0.12,0.12,0.23,0.12,0.23,Matches,2022-2023
123,Jesús Corona,mx MEX,FW,Sevilla,29,1993,4,1,111,1.2,1,0,1,1,0,0,0,0,0.5,0.5,0.2,0.7,3,3,9,0.81,0,0.81,0.81,0.81,0.37,0.2,0.57,0.37,0.57,Matches,2022-2023
124,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,27,1995,35,13,"1,455",16.2,9,1,10,9,0,0,3,1,7.1,7.1,3.5,10.7,44,58,142,0.56,0.06,0.62,0.56,0.62,0.44,0.22,0.66,0.44,0.66,Matches,2022-2023
125,Thierry Correia,pt POR,DF,Valencia,23,1999,27,24,"2,009",22.3,0,0,0,0,0,0,5,0,0.3,0.3,1.1,1.4,60,104,122,0,0,0,0,0,0.01,0.05,0.06,0.01,0.06,Matches,2022-2023
126,Jaume Costa,es ESP,DF,Mallorca,34,1988,32,30,"2,599",28.9,0,1,1,0,0,0,10,0,1,1,2.5,3.5,60,74,123,0,0.03,0.03,0,0.03,0.04,0.09,0.12,0.04,0.12,Matches,2022-2023
127,Samu Costa,pt POR,MF,Almería,21,2000,32,22,"1,989",22.1,1,2,3,1,0,0,5,0,1.7,1.7,1,2.7,9,91,24,0.05,0.09,0.14,0.05,0.14,0.08,0.04,0.12,0.08,0.12,Matches,2022-2023
128,Thibaut Courtois,be BEL,GK,Real Madrid,30,1992,31,31,"2,790",31,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches,2022-2023
129,Yan Couto,br BRA,"DF,MF",Girona,20,2002,25,12,"1,158",12.9,1,2,3,1,0,0,3,0,0.5,0.5,2.5,3,56,55,89,0.08,0.16,0.23,0.08,0.23,0.04,0.19,0.23,0.04,0.23,Matches,2022-2023
130,Juan Cruz Armada,es ESP,DF,Osasuna,30,1992,27,21,"2,062",22.9,0,0,0,0,0,0,7,0,0.2,0.2,1,1.2,15,68,55,0,0,0,0,0,0.01,0.04,0.05,0.01,0.05,Matches,2022-2023
131,Juan Cruz,es ESP,FW,Betis,22,2000,6,1,178,2,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.6,7,1,15,0.51,0,0.51,0.51,0.51,0.23,0.07,0.3,0.23,0.3,Matches,2022-2023
132,Jorge Cuenca,es ESP,DF,Villarreal,22,1999,10,5,506,5.6,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,7,26,1,0,0,0,0,0,0.08,0.01,0.09,0.08,0.09,Matches,2022-2023
133,Braian Cufré,ar ARG,DF,Mallorca,25,1996,5,2,220,2.4,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,3,7,9,0,0,0,0,0,0.04,0.01,0.05,0.04,0.05,Matches,2022-2023
134,Matheus Cunha,br BRA,"FW,MF",Atlético Madrid,23,1999,11,2,377,4.2,0,2,2,0,0,0,2,0,1.4,1.4,0.8,2.2,6,7,19,0,0.48,0.48,0,0.48,0.34,0.2,0.53,0.34,0.53,Matches,2022-2023
135,Curro,es ESP,MF,Almería,26,1996,2,0,43,0.5,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,1,1,1,0,0,0,0,0,0.19,0.44,0.63,0.19,0.63,Matches,2022-2023
136,Arnaut Danjuma,nl NED,FW,Villarreal,25,1997,10,6,479,5.3,2,0,2,1,1,1,0,0,2.7,1.9,0.4,2.3,12,2,35,0.38,0,0.38,0.19,0.19,0.5,0.07,0.58,0.36,0.43,Matches,2022-2023
137,Sergi Darder,es ESP,MF,Espanyol,28,1993,38,38,"3,320",36.9,6,3,9,6,0,0,4,0,3.5,3.5,7.5,10.9,111,233,75,0.16,0.08,0.24,0.16,0.24,0.09,0.2,0.3,0.09,0.3,Matches,2022-2023
138,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,28,1994,30,24,"1,923",21.4,2,7,9,2,0,0,5,0,1.6,1.6,5.5,7.1,55,182,68,0.09,0.33,0.42,0.09,0.42,0.07,0.26,0.33,0.07,0.33,Matches,2022-2023
139,Alberto Del Moral,es ESP,MF,Villarreal,22,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
140,Thomas Delaney,dk DEN,MF,Sevilla,30,1991,8,2,309,3.4,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.2,1,7,3,0,0,0,0,0,0.04,0.02,0.06,0.04,0.06,Matches,2022-2023
141,Fran Delgado,es ESP,DF,Betis,21,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
142,Ousmane Dembélé,fr FRA,FW,Barcelona,25,1997,25,16,"1,410",15.7,5,7,12,5,0,0,4,0,3.9,3.9,4.9,8.8,124,74,209,0.32,0.45,0.77,0.32,0.77,0.25,0.31,0.56,0.25,0.56,Matches,2022-2023
143,Mouctar Diakhaby,gn GUI,DF,Valencia,25,1996,29,28,"2,446",27.2,3,0,3,3,0,0,7,1,2.7,2.7,0.3,3,19,86,11,0.11,0,0.11,0.11,0.11,0.1,0.01,0.11,0.1,0.11,Matches,2022-2023
144,Mamady Diarra,ml MLI,"MF,DF",Cádiz,22,2000,2,1,66,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,3,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0.2,Matches,2022-2023
145,Youba Diarra,ml MLI,MF,Cádiz,24,1998,5,1,98,1.1,0,0,0,0,0,0,2,0,0,0,0.5,0.5,1,3,1,0,0,0,0,0,0,0.45,0.45,0,0.45,Matches,2022-2023
146,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,28,1993,37,37,"3,324",36.9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
147,Djené,tg TOG,DF,Getafe,30,1991,33,33,"2,840",31.6,0,1,1,0,0,0,10,1,0.6,0.6,0.7,1.2,11,77,20,0,0.03,0.03,0,0.03,0.02,0.02,0.04,0.02,0.04,Matches,2022-2023
148,Marko Dmitrović,rs SRB,GK,Sevilla,30,1992,15,13,"1,269",14.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
149,Matt Doherty,ie IRL,DF,Atlético Madrid,30,1992,2,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
150,Kasper Dolberg,dk DEN,FW,Sevilla,24,1997,4,2,197,2.2,0,1,1,0,0,0,0,0,0,0,0.4,0.4,2,2,9,0,0.46,0.46,0,0.46,0.02,0.18,0.2,0.02,0.2,Matches,2022-2023
151,Carlos Dominguez,es ESP,DF,Celta Vigo,21,2001,3,1,108,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches,2022-2023
152,John Donald,es ESP,"MF,DF",Elche,21,2000,14,13,"1,092",12.1,0,0,0,0,0,0,3,1,0.1,0.1,0.1,0.2,3,23,2,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02,Matches,2022-2023
153,Domingos Duarte,pt POR,DF,Getafe,27,1995,31,30,"2,657",29.5,0,2,2,0,0,0,11,1,1.3,1.3,0.8,2.1,6,63,0,0,0.07,0.07,0,0.07,0.04,0.03,0.07,0.04,0.07,Matches,2022-2023
154,Pablo Durán,es ESP,"MF,DF",Celta Vigo,21,2001,4,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
155,Hugo Duro,es ESP,FW,Valencia,22,1999,30,12,"1,385",15.4,1,1,2,1,0,1,5,0,4.4,3.6,1.1,4.7,9,19,67,0.06,0.06,0.13,0.06,0.13,0.29,0.07,0.36,0.23,0.31,Matches,2022-2023
156,Íñigo Eguaras,es ESP,MF,Almería,30,1992,25,10,967,10.7,1,1,2,1,0,0,6,0,1,1,0.6,1.7,8,61,7,0.09,0.09,0.19,0.09,0.19,0.1,0.06,0.16,0.1,0.16,Matches,2022-2023
157,Aritz Elustondo,es ESP,DF,Real Sociedad,28,1994,25,16,"1,449",16.1,0,1,1,0,0,0,5,1,0.7,0.7,1.1,1.8,21,52,19,0,0.06,0.06,0,0.06,0.04,0.07,0.11,0.04,0.11,Matches,2022-2023
158,Rodrigo Ely,br BRA,DF,Almería,28,1993,36,36,"3,155",35.1,0,1,1,0,0,0,10,1,1,1,0.8,1.8,6,52,4,0,0.03,0.03,0,0.03,0.03,0.02,0.05,0.03,0.05,Matches,2022-2023
159,Adri Embarba,es ESP,"FW,MF",Almería,30,1992,29,18,"1,472",16.4,4,3,7,3,1,1,5,1,3.8,3.1,3.4,6.4,62,47,115,0.24,0.18,0.43,0.18,0.37,0.23,0.21,0.44,0.19,0.39,Matches,2022-2023
160,Adri Embarba,es ESP,FW,Espanyol,30,1992,1,0,35,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,0,2,0,0,0,0,0,0.2,0,0.2,0.2,0.2,Matches,2022-2023
161,Youssef En-Nesyri,ma MAR,FW,Sevilla,25,1997,31,17,"1,661",18.5,8,1,9,8,0,0,4,0,8.1,8.1,1.1,9.2,16,12,71,0.43,0.05,0.49,0.43,0.49,0.44,0.06,0.5,0.44,0.5,Matches,2022-2023
162,Gonzalo Escalante,ar ARG,MF,Cádiz,29,1993,14,13,"1,121",12.5,4,1,5,4,0,0,4,0,3.5,3.5,1.5,5,3,50,12,0.32,0.08,0.4,0.32,0.4,0.28,0.12,0.4,0.28,0.4,Matches,2022-2023
163,Sergio Escudero,es ESP,DF,Valladolid,32,1989,23,17,"1,439",16,1,0,1,1,0,0,3,0,1.5,1.5,1.8,3.3,17,40,37,0.06,0,0.06,0.06,0.06,0.09,0.11,0.2,0.09,0.2,Matches,2022-2023
164,Alfonso Espino,uy URU,DF,Cádiz,30,1992,36,35,"3,122",34.7,0,4,4,0,0,0,7,0,1.5,1.5,4.2,5.7,53,107,129,0,0.12,0.12,0,0.12,0.04,0.12,0.16,0.04,0.16,Matches,2022-2023
165,Bernardo Espinosa,co COL,DF,Girona,33,1989,20,14,"1,225",13.6,1,1,2,1,0,0,5,0,1.2,1.2,0,1.2,8,36,3,0.07,0.07,0.15,0.07,0.15,0.09,0,0.09,0.09,0.09,Matches,2022-2023
166,Edu Expósito,es ESP,MF,Espanyol,25,1996,28,13,"1,160",12.9,2,2,4,2,0,0,3,1,0.9,0.9,2.4,3.3,19,72,59,0.16,0.16,0.31,0.16,0.31,0.07,0.18,0.25,0.07,0.25,Matches,2022-2023
167,Nicolás Ezequiel Fernández,ar ARG,"MF,DF",Elche,22,2000,18,3,514,5.7,0,1,1,0,0,0,2,0,0.4,0.4,0.8,1.2,21,29,53,0,0.18,0.18,0,0.18,0.07,0.14,0.22,0.07,0.22,Matches,2022-2023
168,Abde Ezzalzouli,ma MAR,"FW,MF",Osasuna,20,2001,28,19,"1,504",16.7,4,2,6,4,0,0,4,2,2.7,2.7,1.9,4.6,93,44,136,0.24,0.12,0.36,0.24,0.36,0.16,0.11,0.27,0.16,0.27,Matches,2022-2023
169,Radamel Falcao,co COL,"FW,MF",Rayo Vallecano,36,1986,27,3,616,6.8,2,0,2,1,1,1,4,0,2.9,2.1,0.1,2.2,2,14,53,0.29,0,0.29,0.15,0.15,0.42,0.01,0.43,0.3,0.32,Matches,2022-2023
170,Fali,es ESP,"DF,MF",Cádiz,28,1993,25,22,"1,714",19,0,0,0,0,0,0,6,0,0.6,0.6,0.2,0.8,9,56,10,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,Matches,2022-2023
171,Mamadou Fall,sn SEN,DF,Villarreal,19,2002,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
172,Ansu Fati,es ESP,FW,Barcelona,19,2002,36,12,"1,393",15.5,7,3,10,7,0,0,3,0,9.1,9.1,1.7,10.7,47,48,178,0.45,0.19,0.65,0.45,0.65,0.59,0.11,0.69,0.59,0.69,Matches,2022-2023
173,Zouhair Feddal,ma MAR,DF,Valladolid,33,1989,8,4,375,4.2,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,0,5,0,0,0,0,0,0,0.05,0.03,0.08,0.05,0.08,Matches,2022-2023
174,Nabil Fekir,fr FRA,MF,Betis,29,1993,15,12,961,10.7,2,2,4,1,1,1,4,1,2.4,1.6,2.7,4.4,42,41,76,0.19,0.19,0.37,0.09,0.28,0.23,0.26,0.48,0.15,0.41,Matches,2022-2023
175,Felipe,br BRA,DF,Atlético Madrid,33,1989,3,2,194,2.2,0,0,0,0,0,0,0,0,0,0,0,0.1,2,20,1,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,Matches,2022-2023
176,Luiz Felipe,it ITA,DF,Betis,25,1997,23,22,"1,763",19.6,0,0,0,0,0,0,3,3,0.2,0.2,0.3,0.5,1,42,0,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03,Matches,2022-2023
177,João Félix,pt POR,"FW,MF",Atlético Madrid,22,1999,14,7,650,7.2,4,3,7,4,0,0,5,0,2.6,2.6,1.4,4,17,27,42,0.55,0.42,0.97,0.55,0.97,0.36,0.2,0.56,0.36,0.56,Matches,2022-2023
178,Kiko Femenía,es ESP,DF,Villarreal,31,1991,20,13,"1,133",12.6,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.7,36,66,47,0,0,0,0,0,0,0.05,0.06,0,0.06,Matches,2022-2023
179,Aitor Fernández,es ESP,GK,Osasuna,31,1991,21,21,"1,890",21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
180,Álex Fernández,es ESP,"MF,FW",Cádiz,29,1992,28,17,"1,576",17.5,3,0,3,2,1,1,0,0,2.7,1.9,1.6,3.4,19,69,26,0.17,0,0.17,0.11,0.11,0.15,0.09,0.24,0.11,0.2,Matches,2022-2023
181,Álvaro Fernández,es ESP,GK,Espanyol,24,1998,11,11,990,11,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches,2022-2023
182,Carlos Fernández,es ESP,FW,Real Sociedad,26,1996,24,8,631,7,1,0,1,1,0,0,6,0,2.4,2.4,0.6,2.9,9,13,54,0.14,0,0.14,0.14,0.14,0.34,0.08,0.42,0.34,0.42,Matches,2022-2023
183,Federico Fernández,ar ARG,DF,Elche,33,1989,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
184,Joaquín Fernández,es ESP,DF,Valladolid,26,1996,27,24,"2,156",24,1,0,1,1,0,0,4,0,0.5,0.5,0.1,0.6,6,42,3,0.04,0,0.04,0.04,0.04,0.02,0,0.03,0.02,0.03,Matches,2022-2023
185,Valery Fernández,es ESP,"MF,DF",Girona,22,1999,25,7,967,10.7,0,2,2,0,0,0,1,0,0.7,0.7,1.2,1.9,18,20,84,0,0.19,0.19,0,0.19,0.07,0.11,0.18,0.07,0.18,Matches,2022-2023
186,Fernando,es ESP,GK,Almería,32,1990,37,37,"3,285",36.5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
187,Fernando,br BRA,"MF,DF",Sevilla,35,1987,22,19,"1,577",17.5,0,1,1,0,0,0,3,1,0.2,0.2,0.7,0.9,6,67,13,0,0.06,0.06,0,0.06,0.01,0.04,0.05,0.01,0.05,Matches,2022-2023
188,Fidel,es ESP,"MF,FW",Elche,32,1989,27,21,"1,714",19,3,2,5,2,1,1,5,0,2.3,1.5,2.3,3.8,53,139,90,0.16,0.11,0.26,0.11,0.21,0.12,0.12,0.24,0.08,0.2,Matches,2022-2023
189,Dimitri Foulquier,fr FRA,DF,Valencia,29,1993,30,17,"1,738",19.3,0,2,2,0,0,0,4,0,0.2,0.2,1.7,1.8,51,70,84,0,0.1,0.1,0,0.1,0.01,0.09,0.09,0.01,0.09,Matches,2022-2023
190,Juan Foyth,ar ARG,DF,Villarreal,24,1998,24,22,"1,958",21.8,1,0,1,1,0,0,6,0,1.1,1.1,1.6,2.7,47,100,18,0.05,0,0.05,0.05,0.05,0.05,0.08,0.13,0.05,0.13,Matches,2022-2023
191,Iván Fresneda,es ESP,DF,Valladolid,17,2004,22,18,"1,743",19.4,0,0,0,0,0,0,3,0,0.6,0.6,1.5,2.1,48,62,101,0,0,0,0,0,0.03,0.08,0.11,0.03,0.11,Matches,2022-2023
192,Javi Galán,es ESP,DF,Celta Vigo,27,1994,37,36,"3,160",35.1,0,3,3,0,0,0,6,0,0.6,0.6,4.1,4.6,141,125,244,0,0.09,0.09,0,0.09,0.02,0.12,0.13,0.02,0.13,Matches,2022-2023
193,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,28,1993,30,28,"2,449",27.2,0,1,1,0,0,0,12,0,0.3,0.3,1.4,1.7,20,127,21,0,0.04,0.04,0,0.04,0.01,0.05,0.06,0.01,0.06,Matches,2022-2023
194,Aleix García,es ESP,MF,Girona,25,1997,30,26,"2,337",26,1,5,6,1,0,0,1,0,1.8,1.8,6.2,8,41,156,76,0.04,0.19,0.23,0.04,0.23,0.07,0.24,0.31,0.07,0.31,Matches,2022-2023
195,Álvaro García,es ESP,"FW,MF",Rayo Vallecano,29,1992,35,34,"2,870",31.9,5,5,10,5,0,0,7,0,3.6,3.6,5.7,9.3,116,71,293,0.16,0.16,0.31,0.16,0.31,0.11,0.18,0.29,0.11,0.29,Matches,2022-2023
196,Borja García,es ESP,"MF,FW",Girona,31,1990,11,10,679,7.5,1,0,1,1,0,0,1,0,0.7,0.7,0.6,1.3,7,39,32,0.13,0,0.13,0.13,0.13,0.09,0.08,0.17,0.09,0.17,Matches,2022-2023
197,Carlos García,es ESP,DF,Cádiz,22,2000,1,0,25,0.3,0,1,1,0,0,0,0,0,0,0,0.1,0.1,0,2,0,0,3.6,3.6,0,3.6,0,0.4,0.4,0,0.4,Matches,2022-2023
198,Dani García,es ESP,MF,Athletic Club,32,1990,25,18,"1,485",16.5,0,2,2,0,0,0,6,0,1.4,1.4,0.7,2.1,6,73,8,0,0.12,0.12,0,0.12,0.09,0.04,0.13,0.09,0.13,Matches,2022-2023
199,David García,es ESP,DF,Osasuna,28,1994,32,31,"2,680",29.8,2,0,2,2,0,0,8,1,0.7,0.7,0.4,1.1,16,105,4,0.07,0,0.07,0.07,0.07,0.02,0.01,0.04,0.02,0.04,Matches,2022-2023
200,Eric García,es ESP,"DF,MF",Barcelona,21,2001,24,15,"1,417",15.7,1,0,1,1,0,0,3,0,1.6,1.6,0.2,1.8,24,105,6,0.06,0,0.06,0.06,0.06,0.1,0.02,0.11,0.1,0.11,Matches,2022-2023
201,Fran Garcia,es ESP,DF,Rayo Vallecano,22,1999,38,38,"3,407",37.9,2,3,5,2,0,0,1,0,1.2,1.2,1.6,2.8,183,147,167,0.05,0.08,0.13,0.05,0.13,0.03,0.04,0.07,0.03,0.07,Matches,2022-2023
202,Joan García,es ESP,GK,Espanyol,21,2001,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
203,Raúl García,es ESP,"FW,MF",Athletic Club,36,1986,35,6,967,10.7,2,3,5,2,0,0,4,0,5.2,5.2,1.1,6.3,12,38,62,0.19,0.28,0.47,0.19,0.47,0.48,0.1,0.59,0.48,0.59,Matches,2022-2023
204,Rubén García,es ESP,"FW,MF",Osasuna,29,1993,29,11,"1,159",12.9,2,2,4,2,0,0,2,0,1.8,1.8,2,3.8,16,40,92,0.16,0.16,0.31,0.16,0.31,0.14,0.15,0.29,0.14,0.29,Matches,2022-2023
205,Unai García,es ESP,DF,Osasuna,30,1992,21,20,"1,713",19,0,1,1,0,0,0,6,1,0.2,0.2,0.1,0.3,11,51,3,0,0.05,0.05,0,0.05,0.01,0,0.02,0.01,0.02,Matches,2022-2023
206,Felix Garreta,es ESP,DF,Betis,18,2004,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
207,Aleix Garrido,es ESP,FW,Barcelona,18,2004,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
208,Sékou Gassama,sn SEN,FW,Valladolid,27,1995,1,0,36,0.4,0,0,0,0,0,0,0,0,0.4,0.4,0,0.4,1,0,1,0,0,0,0,0,1.06,0.09,1.15,1.06,1.15,Matches,2022-2023
209,Gavi,es ESP,"MF,FW",Barcelona,17,2004,36,30,"2,531",28.1,2,4,6,2,0,0,10,0,3.2,3.2,3.7,6.9,49,134,153,0.07,0.14,0.21,0.07,0.21,0.11,0.13,0.24,0.11,0.24,Matches,2022-2023
210,Paulo Gazzaniga,ar ARG,GK,Girona,30,1992,28,28,"2,520",28,0,0,0,0,0,0,4,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches,2022-2023
211,Bryan Gil,es ESP,"FW,DF",Sevilla,21,2001,17,10,918,10.2,2,2,4,2,0,0,4,0,2.9,2.9,0.7,3.5,28,22,75,0.2,0.2,0.39,0.2,0.39,0.28,0.07,0.35,0.28,0.35,Matches,2022-2023
212,David Gil,es ESP,GK,Cádiz,28,1994,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
213,Óscar Gil,es ESP,DF,Espanyol,25,1997,33,31,"2,559",28.4,0,1,1,0,0,0,14,0,0.6,0.6,2.9,3.5,39,47,111,0,0.04,0.04,0,0.04,0.02,0.1,0.12,0.02,0.12,Matches,2022-2023
214,Álvaro Giménez,es ESP,FW,Cádiz,31,1991,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
215,Dani Gómez,es ESP,"MF,FW",Espanyol,24,1998,8,0,88,1,0,0,0,0,0,0,2,0,0,0,0,0,1,4,9,0,0,0,0,0,0,0.04,0.04,0,0.04,Matches,2022-2023
216,Maxi Gómez,uy URU,FW,Valencia,25,1996,3,0,108,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,1,0,1,0,0,0,0,0,0.18,0.16,0.34,0.18,0.34,Matches,2022-2023
217,Moi Gómez,es ESP,"MF,FW",Osasuna,28,1994,33,28,"2,453",27.3,3,2,5,3,0,0,5,0,1.8,1.8,4.5,6.2,37,184,67,0.11,0.07,0.18,0.11,0.18,0.06,0.16,0.23,0.06,0.23,Matches,2022-2023
218,Papu Gómez,ar ARG,"FW,MF",Sevilla,34,1988,19,11,"1,065",11.8,1,1,2,1,0,0,4,0,1.4,1.4,1.7,3.1,34,82,67,0.08,0.08,0.17,0.08,0.17,0.12,0.15,0.27,0.12,0.27,Matches,2022-2023
219,Sergi Gómez,es ESP,DF,Espanyol,30,1992,29,26,"2,339",26,0,0,0,0,0,0,1,2,0.9,0.9,0.4,1.3,2,43,1,0,0,0,0,0,0.03,0.01,0.05,0.03,0.05,Matches,2022-2023
220,Antonio Gomis,es ESP,GK,Atlético Madrid,19,2003,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2022-2023
221,Diego González,es ESP,DF,Elche,27,1995,16,8,958,10.6,0,0,0,0,0,0,4,0,0.8,0.8,0,0.8,1,13,2,0,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches,2022-2023
222,Édgar González,es ESP,DF,Betis,25,1997,25,18,"1,772",19.7,0,0,0,0,0,0,8,2,1.2,1.2,0.8,2,7,30,2,0,0,0,0,0,0.06,0.04,0.1,0.06,0.1,Matches,2022-2023
223,Giovanni González,uy URU,DF,Mallorca,27,1994,15,9,926,10.3,0,2,2,0,0,0,5,0,0.2,0.2,1.2,1.4,10,28,39,0,0.19,0.19,0,0.19,0.02,0.12,0.14,0.02,0.14,Matches,2022-2023
224,Nicolás González,es ESP,MF,Valencia,20,2002,26,18,"1,405",15.6,1,1,2,1,0,0,2,0,1.5,1.5,1.3,2.8,21,81,17,0.06,0.06,0.13,0.06,0.13,0.1,0.09,0.18,0.1,0.18,Matches,2022-2023
225,Roberto González,es ESP,"FW,MF",Betis,21,2001,2,0,54,0.6,0,0,0,0,0,0,1,0,0,0,0.3,0.3,1,2,1,0,0,0,0,0,0,0.48,0.48,0,0.48,Matches,2022-2023
226,Andoni Gorosabel,es ESP,DF,Real Sociedad,25,1996,27,19,"1,708",19,0,0,0,0,0,0,3,0,0.6,0.6,1,1.6,42,68,75,0,0,0,0,0,0.03,0.05,0.08,0.03,0.08,Matches,2022-2023
