Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
1,Sergio Abad Beyxer,es ESP,MF,Levante,21,1989,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
2,Damià Abella,es ESP,"DF,MF",Osasuna,28,1982,27,22,"1,934",21.5,0,0,0,0,0,0,8,1,0,0,0,0,0,Matches,2010-2011
3,Éric Abidal,fr FRA,DF,Barcelona,30,1979,26,23,"2,023",22.5,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches,2010-2011
4,Santiago Acasiete,pe PER,DF,Almería,32,1977,20,17,"1,598",17.8,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches,2010-2011
5,Lautaro Acosta,ar ARG,"FW,MF",Sevilla,22,1988,10,2,283,3.1,0,1,1,0,0,0,3,0,0,0.32,0.32,0,0.32,Matches,2010-2011
6,Antonio Adán,es ESP,GK,Real Madrid,23,1987,3,2,260,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
7,Emmanuel Adebayor,tg TOG,FW,Real Madrid,26,1984,14,6,744,8.3,5,0,5,5,0,1,0,0,0.6,0,0.6,0.6,0.6,Matches,2010-2011
8,Adriano,br BRA,"DF,MF",Barcelona,25,1984,14,11,937,10.4,0,1,1,0,0,0,3,0,0,0.1,0.1,0,0.1,Matches,2010-2011
9,Aritz Aduriz,es ESP,FW,Valencia,29,1981,29,20,"1,846",20.5,10,2,12,10,0,0,6,1,0.49,0.1,0.59,0.49,0.59,Matches,2010-2011
10,Ibrahim Afellay,nl NED,"FW,MF",Barcelona,24,1986,16,7,669,7.4,1,0,1,1,0,0,1,0,0.13,0,0.13,0.13,0.13,Matches,2010-2011
11,Sendoa Agirre,es ESP,MF,Hércules,34,1975,23,7,793,8.8,3,1,4,3,0,0,1,0,0.34,0.11,0.45,0.34,0.45,Matches,2010-2011
12,Imanol Agirretxe,es ESP,FW,Real Sociedad,23,1987,11,1,214,2.4,3,0,3,3,0,0,0,0,1.26,0,1.26,1.26,1.26,Matches,2010-2011
13,Sergio Agüero,ar ARG,FW,Atlético Madrid,22,1988,32,31,"2,662",29.6,20,3,23,19,1,1,6,0,0.68,0.1,0.78,0.64,0.74,Matches,2010-2011
14,Abel Aguilar,co COL,MF,Hércules,25,1985,34,33,"2,862",31.8,0,1,1,0,0,0,11,1,0,0.03,0.03,0,0.03,Matches,2010-2011
15,Jordi Alba,es ESP,"DF,MF",Valencia,21,1989,27,14,"1,428",15.9,2,1,3,2,0,0,6,0,0.13,0.06,0.19,0.13,0.19,Matches,2010-2011
16,Unai Alba,es ESP,GK,Hércules,32,1978,2,1,101,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
17,David Albelda,es ESP,"DF,MF",Valencia,32,1977,16,12,"1,044",11.6,0,1,1,0,0,0,9,1,0,0.09,0.09,0,0.09,Matches,2010-2011
18,Luis Alberto,es ESP,"FW,MF",Sevilla,17,1992,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
19,Raúl Albiol,es ESP,DF,Real Madrid,24,1985,20,13,"1,158",12.9,0,0,0,0,0,0,3,1,0,0,0,0,0,Matches,2010-2011
20,Thiago Alcántara,es ESP,MF,Barcelona,19,1991,12,6,666,7.4,2,0,2,2,0,0,1,0,0.27,0,0.27,0.27,0.27,Matches,2010-2011
21,Alexis,es ESP,DF,Sevilla,24,1985,21,21,"1,836",20.4,0,0,0,0,0,0,9,1,0,0,0,0,0,Matches,2010-2011
22,Alejandro Alfaro,es ESP,"FW,MF",Sevilla,23,1986,20,8,727,8.1,2,2,4,2,0,0,1,0,0.25,0.25,0.5,0.25,0.5,Matches,2010-2011
23,Iván Alonso,uy URU,FW,Espanyol,31,1979,20,10,829,9.2,2,0,2,2,0,0,2,0,0.22,0,0.22,0.22,0.22,Matches,2010-2011
24,Xabi Alonso,es ESP,MF,Real Madrid,28,1981,34,29,"2,665",29.6,0,5,5,0,0,0,12,0,0,0.17,0.17,0,0.17,Matches,2010-2011
25,Jozy Altidore,us USA,FW,Villarreal,20,1989,3,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
26,Cristian Álvarez,ar ARG,GK,Espanyol,24,1985,5,5,450,5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
27,Pablo Álvarez,es ESP,MF,La Coruña,30,1980,17,3,403,4.5,1,1,2,1,0,0,2,1,0.22,0.22,0.45,0.22,0.45,Matches,2010-2011
28,Sergio Álvarez,es ESP,"DF,MF",Sporting Gijón,18,1992,8,3,253,2.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
29,Víctor Álvarez,es ESP,"DF,MF",Espanyol,17,1993,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
30,Dani Alves,br BRA,"DF,MF",Barcelona,27,1983,35,31,"2,905",32.3,2,14,16,2,0,0,10,0,0.06,0.43,0.5,0.06,0.5,Matches,2010-2011
31,Diego Alves,br BRA,GK,Almería,25,1985,33,33,"2,970",33,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches,2010-2011
32,Luis Amaranto Perea,co COL,DF,Atlético Madrid,31,1979,28,28,"2,397",26.6,0,0,0,0,0,0,11,1,0,0,0,0,0,Matches,2010-2011
33,Jordi Amat,id IDN,DF,Espanyol,18,1992,26,23,"2,152",23.9,0,0,0,0,0,0,9,0,0,0,0,0,0,Matches,2010-2011
34,Fernando Amorebieta,ve VEN,DF,Athletic Club,25,1985,17,16,"1,389",15.4,0,0,0,0,0,0,7,1,0,0,0,0,0,Matches,2010-2011
35,Juan Ángel Albín,uy URU,"FW,MF",Getafe,24,1986,18,4,713,7.9,2,1,3,2,0,0,2,1,0.25,0.13,0.38,0.25,0.38,Matches,2010-2011
36,José Ángel,es ESP,"DF,MF",Sporting Gijón,20,1989,26,23,"2,142",23.8,0,2,2,0,0,0,10,1,0,0.08,0.08,0,0.08,Matches,2010-2011
37,Miguel Ángel Moyá,es ESP,GK,Valencia,26,1984,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
38,Miguel Ángel Nieto,es ESP,MF,Almería,24,1986,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
39,Xavi Annunziata,es ESP,"FW,MF",Osasuna,22,1987,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
40,Ion Ansotegi,es ESP,DF,Real Sociedad,28,1982,32,32,"2,808",31.2,1,1,2,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06,Matches,2010-2011
41,José Antonio Reyes,es ESP,MF,Atlético Madrid,26,1983,34,34,"2,904",32.3,6,9,15,6,0,1,7,1,0.19,0.28,0.46,0.19,0.46,Matches,2010-2011
42,Dudu Aouate,il ISR,GK,Mallorca,32,1977,35,35,"3,105",34.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
43,Apoño,es ESP,MF,Málaga,26,1984,27,26,"2,156",24,2,2,4,0,2,4,7,0,0.08,0.08,0.17,0,0.08,Matches,2010-2011
44,Manuel Arana,es ESP,MF,Racing Sant,25,1984,14,5,587,6.5,1,1,2,1,0,0,3,0,0.15,0.15,0.31,0.15,0.31,Matches,2010-2011
45,Mikel Aranburu,es ESP,MF,Real Sociedad,31,1979,32,27,"2,306",25.6,5,2,7,5,0,0,6,0,0.2,0.08,0.27,0.2,0.27,Matches,2010-2011
46,Carlos Aranda,es ESP,FW,Osasuna,30,1980,20,15,"1,193",13.3,4,2,6,4,0,0,4,0,0.3,0.15,0.45,0.3,0.45,Matches,2010-2011
47,Daniel Aranzubia,es ESP,GK,La Coruña,30,1979,32,32,"2,880",32,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,Matches,2010-2011
48,Álvaro Arbeloa,es ESP,DF,Real Madrid,27,1983,26,20,"1,861",20.7,0,1,1,0,0,0,7,1,0,0.05,0.05,0,0.05,Matches,2010-2011
49,Ramón Arcas,es ESP,MF,Racing Sant,19,1991,1,1,78,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
50,Javier Arizmendi,es ESP,"FW,MF",Getafe,26,1984,19,7,773,8.6,2,1,3,2,0,0,3,0,0.23,0.12,0.35,0.23,0.35,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
51,Francesc Arnau,es ESP,GK,Málaga,35,1975,9,7,719,8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
52,Grégory Arnolin,mq MTQ,DF,Sporting Gijón,29,1980,23,23,"1,994",22.2,1,0,1,1,0,0,7,1,0.05,0,0.05,0.05,0.05,Matches,2010-2011
53,Aythami Artiles,es ESP,DF,La Coruña,24,1986,19,17,"1,523",16.9,2,0,2,2,0,0,5,0,0.12,0,0.12,0.12,0.12,Matches,2010-2011
54,Sergio Asenjo,es ESP,GK,Málaga,21,1989,5,5,366,4.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches,2010-2011
55,Paulo Assunção,br BRA,MF,Atlético Madrid,30,1980,24,17,"1,456",16.2,0,0,0,0,0,0,8,0,0,0,0,0,0,Matches,2010-2011
56,Jon Aurtenetxe,es ESP,DF,Athletic Club,18,1992,10,9,805,8.9,0,1,1,0,0,0,6,1,0,0.11,0.11,0,0.11,Matches,2010-2011
57,Raúl Baena,es ESP,MF,Espanyol,21,1989,15,13,"1,105",12.3,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches,2010-2011
58,Nabil Baha,ma MAR,FW,Málaga,28,1981,5,4,260,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
59,Kennedy Bakircioglü,se SWE,MF,Racing Sant,29,1980,32,30,"2,339",26,6,3,9,6,0,0,5,0,0.23,0.12,0.35,0.23,0.35,Matches,2010-2011
60,Mikel Balenziaga,es ESP,DF,Athletic Club,22,1988,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
61,Sergio Ballesteros,es ESP,DF,Levante,34,1975,35,35,"3,132",34.8,1,0,1,1,0,0,11,0,0.03,0,0.03,0.03,0.03,Matches,2010-2011
62,Éver Banega,ar ARG,MF,Valencia,22,1988,28,19,"1,737",19.3,2,3,5,2,0,0,8,0,0.1,0.16,0.26,0.1,0.26,Matches,2010-2011
63,Júlio Baptista,br BRA,"FW,MF",Málaga,28,1981,11,11,962,10.7,8,0,8,7,1,1,3,0,0.75,0,0.75,0.65,0.65,Matches,2010-2011
64,David Barral,es ESP,FW,Sporting Gijón,27,1983,34,24,"2,324",25.8,5,1,6,4,1,1,12,0,0.19,0.04,0.23,0.15,0.19,Matches,2010-2011
65,Marc Bartra,es ESP,DF,Barcelona,19,1991,2,2,180,2,1,,,1,0,,0,0,0.5,,,0.5,,Matches,2010-2011
66,Edu Bedia,es ESP,MF,Racing Sant,21,1989,6,0,80,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
67,Karim Benzema,fr FRA,FW,Real Madrid,22,1987,33,20,"1,898",21.1,15,4,19,15,0,0,1,0,0.71,0.19,0.9,0.71,0.9,Matches,2010-2011
68,Markel Bergara,es ESP,MF,Real Sociedad,24,1986,19,9,962,10.7,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches,2010-2011
69,Hernán Bernardello,ar ARG,MF,Almería,23,1986,33,33,"2,843",31.6,1,3,4,1,0,0,11,0,0.03,0.09,0.13,0.03,0.13,Matches,2010-2011
70,Nicolás Bertolo,ar ARG,"FW,MF",Zaragoza,24,1986,36,25,"2,220",24.7,5,0,5,5,0,0,3,0,0.2,0,0.2,0.2,0.2,Matches,2010-2011
71,Thievy Bifouma,cg CGO,"FW,MF",Espanyol,18,1992,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
72,Mate Bilić,hr CRO,FW,Sporting Gijón,29,1980,18,3,505,5.6,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches,2010-2011
73,Nicki Bille Nielsen,dk DEN,FW,Villarreal,22,1988,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2010-2011
74,Derek Boateng,gh GHA,MF,Getafe,27,1983,32,30,"2,626",29.2,2,0,2,2,0,0,14,1,0.07,0,0.07,0.07,0.07,Matches,2010-2011
75,Iván Bolado,gq EQG,FW,Racing Sant,21,1989,19,7,733,8.1,1,0,1,1,0,0,2,0,0.12,0,0.12,0.12,0.12,Matches,2010-2011
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,2010-2011
76,Alberto Botía,es ESP,DF,Sporting Gijón,21,1989,28,27,"2,436",27.1,1,1,2,1,0,0,12,1,0.04,0.04,0.07,0.04,0.07,Matches,2010-2011
77,Saïd Boutahar,nl NED,MF,Zaragoza,27,1982,21,12,"1,015",11.3,2,1,3,2,0,0,1,0,0.18,0.09,0.27,0.18,0.27,Matches,2010-2011
78,Claudio Bravo,cl CHI,GK,Real Sociedad,27,1983,38,38,"3,420",38,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
79,Bruno,es ESP,DF,Valencia,29,1980,19,17,"1,532",17,0,1,1,0,0,0,6,0,0,0.06,0.06,0,0.06,Matches,2010-2011
80,Sergio Busquets,es ESP,MF,Barcelona,22,1988,28,25,"2,300",25.6,1,2,3,1,0,0,5,0,0.04,0.08,0.12,0.04,0.12,Matches,2010-2011
81,Willy Caballero,ar ARG,GK,Málaga,28,1981,15,15,"1,345",14.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches,2010-2011
82,Martín Cáceres,uy URU,DF,Sevilla,23,1987,25,24,"2,129",23.7,1,3,4,1,0,0,6,0,0.04,0.13,0.17,0.04,0.17,Matches,2010-2011
