Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Season
106,Thomas Delaney,dk DEN,MF,Dortmund,28,1991,20,14,"1,286",14.3,1,1,2,1,0,0,6,0,0.6,0.6,0.2,0.7,5,58,19,0.07,0.07,0.14,0.07,0.14,0.04,0.01,0.05,0.04,0.05,Matches,2020-2021
107,Kerem Demirbay,de GER,MF,Leverkusen,27,1993,29,20,"1,744",19.4,4,3,7,4,0,0,2,0,3.5,3.5,3.7,7.1,41,130,74,0.21,0.15,0.36,0.21,0.36,0.18,0.19,0.37,0.18,0.37,Matches,2020-2021
108,Ermedin Demirović,ba BIH,FW,Freiburg,22,1998,30,19,"1,498",16.6,5,6,11,5,0,0,7,0,4.9,4.9,4.3,9.3,16,39,88,0.3,0.36,0.66,0.3,0.66,0.3,0.26,0.56,0.3,0.56,Matches,2020-2021
109,Emmanuel Dennis,ng NGA,FW,Köln,22,1997,9,6,474,5.3,0,1,1,0,0,0,0,0,0.6,0.6,0.2,0.8,11,4,44,0,0.19,0.19,0,0.19,0.12,0.03,0.15,0.12,0.15,Matches,2020-2021
110,Mike van der Hoorn,nl NED,DF,Arminia,27,1992,22,15,"1,356",15.1,0,0,0,0,0,0,3,0,0.4,0.4,0.2,0.6,4,36,3,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,Matches,2020-2021
111,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,21,1999,32,28,"2,388",26.5,4,11,15,4,0,0,5,0,4.6,4.6,6.7,11.3,142,62,270,0.15,0.41,0.57,0.15,0.57,0.17,0.25,0.43,0.17,0.43,Matches,2020-2021
112,Daniel Didavi,de GER,"MF,FW",Stuttgart,30,1990,23,10,970,10.8,4,3,7,4,0,0,2,0,2.8,2.8,2.7,5.6,21,62,83,0.37,0.28,0.65,0.37,0.65,0.26,0.25,0.52,0.26,0.52,Matches,2020-2021
113,Javairô Dilrosun,nl NED,"FW,MF",Hertha BSC,22,1998,12,5,529,5.9,0,1,1,0,0,0,0,0,0.4,0.4,0.3,0.7,16,18,40,0,0.17,0.17,0,0.17,0.07,0.05,0.12,0.07,0.12,Matches,2020-2021
114,Eren Dinkçi,de GER,"MF,FW",Werder Bremen,18,2001,8,1,108,1.2,1,0,1,1,0,0,0,1,0.5,0.5,0.2,0.7,2,4,5,0.83,0,0.83,0.83,0.83,0.43,0.17,0.6,0.43,0.6,Matches,2020-2021
115,Jonas Dirkner,de GER,MF,Hertha BSC,18,2002,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2020-2021
116,Ritsu Doan,jp JPN,"MF,FW",Arminia,22,1998,34,33,"2,768",30.8,5,2,7,5,0,0,1,0,5.2,5.1,3.6,8.7,88,86,169,0.16,0.07,0.23,0.16,0.23,0.17,0.12,0.29,0.17,0.28,Matches,2020-2021
117,Ji Dong-won,kr KOR,FW,Mainz 05,29,1991,6,0,62,0.7,0,0,0,0,0,0,1,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0.05,0.05,0,0.05,Matches,2020-2021
118,Bas Dost,nl NED,FW,Eint Frankfurt,31,1989,12,9,817,9.1,4,2,6,3,1,1,3,0,4,3.2,2.6,5.8,3,30,40,0.44,0.22,0.66,0.33,0.55,0.44,0.29,0.73,0.35,0.64,Matches,2020-2021
119,Aleksandar Dragović,at AUT,DF,Leverkusen,29,1991,18,11,"1,136",12.6,1,0,1,1,0,0,3,0,0.2,0.2,0.6,0.8,15,99,16,0.08,0,0.08,0.08,0.08,0.02,0.05,0.06,0.02,0.06,Matches,2020-2021
120,Dominick Drexler,de GER,"MF,FW",Köln,30,1990,27,11,"1,233",13.7,2,1,3,2,0,0,1,0,2.1,2.1,2.7,4.8,33,56,98,0.15,0.07,0.22,0.15,0.22,0.15,0.2,0.35,0.15,0.35,Matches,2020-2021
121,Ondrej Duda,sk SVK,"FW,MF",Köln,25,1994,32,32,"2,537",28.2,7,5,12,4,3,4,8,1,6.4,3.3,3.9,7.2,32,126,132,0.25,0.18,0.43,0.14,0.32,0.23,0.14,0.37,0.12,0.26,Matches,2020-2021
122,Erik Durm,de GER,DF,Eint Frankfurt,28,1992,21,19,"1,480",16.4,1,2,3,1,0,0,1,0,1.4,1.4,1.9,3.3,25,47,90,0.06,0.12,0.18,0.06,0.18,0.09,0.11,0.2,0.09,0.2,Matches,2020-2021
123,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,22,1998,2,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0.12,0.12,0,0.12,Matches,2020-2021
124,Maximilian Eggestein,de GER,MF,Werder Bremen,23,1996,33,33,"2,942",32.7,2,5,7,2,0,0,5,0,1,1,3.3,4.3,45,192,68,0.06,0.15,0.21,0.06,0.21,0.03,0.1,0.13,0.03,0.13,Matches,2020-2021
125,Lilian Egloff,de GER,MF,Stuttgart,17,2002,2,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Matches,2020-2021
126,Kingsley Ehizibue,nl NED,DF,Köln,25,1995,21,15,"1,133",12.6,0,1,1,0,0,0,5,0,0.6,0.6,0.6,1.2,25,30,44,0,0.08,0.08,0,0.08,0.05,0.05,0.1,0.05,0.1,Matches,2020-2021
127,Nico Elvedi,ch SUI,DF,Gladbach,23,1996,29,29,"2,536",28.2,3,1,4,3,0,0,1,0,1.7,1.7,0.1,1.8,10,69,3,0.11,0.04,0.14,0.11,0.14,0.06,0,0.06,0.06,0.06,Matches,2020-2021
128,Breel Embolo,ch SUI,"FW,MF",Gladbach,23,1997,31,16,"1,440",16,5,2,7,5,0,0,4,0,7.7,7.7,1.3,9,36,31,124,0.31,0.12,0.44,0.31,0.44,0.48,0.08,0.56,0.48,0.56,Matches,2020-2021
129,Keita Endo,jp JPN,"MF,FW",Union Berlin,22,1997,16,4,456,5.1,1,0,1,1,0,0,0,0,1.4,1.4,1.9,3.3,16,7,33,0.2,0,0.2,0.2,0.2,0.28,0.37,0.64,0.28,0.64,Matches,2020-2021
130,Wataru Endo,jp JPN,MF,Stuttgart,27,1993,33,33,"2,955",32.8,3,3,6,3,0,0,5,0,2.6,2.6,1.8,4.4,35,187,39,0.09,0.09,0.18,0.09,0.18,0.08,0.06,0.13,0.08,0.13,Matches,2020-2021
131,Patrick Erras,de GER,"FW,MF",Werder Bremen,25,1995,4,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0.09,0.09,0,0.09,Matches,2020-2021
132,Ralf Fährmann,de GER,GK,Schalke 04,31,1988,22,22,"1,876",20.8,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches,2020-2021
133,Ohis Felix Uduokhai,de GER,DF,Augsburg,22,1997,29,29,"2,610",29,1,0,1,1,0,0,5,0,1.7,1.7,0.3,2,21,94,13,0.03,0,0.03,0.03,0.03,0.06,0.01,0.07,0.06,0.07,Matches,2020-2021
134,Edimilson Fernandes,ch SUI,"MF,FW",Mainz 05,24,1996,14,9,841,9.3,0,1,1,0,0,0,1,0,0.5,0.5,1.3,1.8,6,23,19,0,0.11,0.11,0,0.11,0.05,0.14,0.2,0.05,0.2,Matches,2020-2021
135,Alfreð Finnbogason,is ISL,FW,Augsburg,31,1989,17,4,544,6,0,1,1,0,0,2,0,0,3.1,1.5,0.9,2.5,5,18,47,0,0.17,0.17,0,0.17,0.51,0.15,0.67,0.25,0.41,Matches,2020-2021
136,Mark Flekken,nl NED,GK,Freiburg,27,1993,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2020-2021
137,Florian Flick,de GER,MF,Schalke 04,20,2000,4,4,360,4,1,0,1,1,0,0,1,0,0.5,0.5,0,0.5,1,6,1,0.25,0,0.25,0.25,0.25,0.12,0,0.12,0.12,0.12,Matches,2020-2021
138,Emil Forsberg,se SWE,"FW,MF",RB Leipzig,28,1991,29,20,"1,539",17.1,7,4,11,5,2,3,0,0,6.1,3.7,4.8,8.5,36,71,112,0.41,0.23,0.64,0.29,0.53,0.36,0.28,0.64,0.22,0.5,Matches,2020-2021
139,Philipp Förster,de GER,MF,Stuttgart,25,1995,25,17,"1,509",16.8,3,1,4,3,0,1,4,0,3.5,2.7,2.3,5,69,93,117,0.18,0.06,0.24,0.18,0.24,0.21,0.14,0.35,0.16,0.3,Matches,2020-2021
140,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,22,1998,6,5,409,4.5,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,8,35,17,0,0,0,0,0,0.03,0.01,0.05,0.03,0.05,Matches,2020-2021
141,Raphael Framberger,de GER,DF,Augsburg,24,1995,21,19,"1,540",17.1,0,1,1,0,0,0,6,1,0,0,2,2.1,48,36,63,0,0.06,0.06,0,0.06,0,0.12,0.12,0,0.12,Matches,2020-2021
142,Marco Friedl,at AUT,DF,Werder Bremen,22,1998,32,31,"2,785",30.9,0,0,0,0,0,0,6,0,0.4,0.4,0.8,1.2,25,125,15,0,0,0,0,0,0.01,0.02,0.04,0.01,0.04,Matches,2020-2021
143,Marvin Friedrich,de GER,DF,Union Berlin,24,1995,34,34,"3,060",34,5,2,7,5,0,0,1,0,1.6,1.6,2.5,4.1,30,123,13,0.15,0.06,0.21,0.15,0.21,0.05,0.07,0.12,0.05,0.12,Matches,2020-2021
144,Jeremie Frimpong,nl NED,"DF,FW",Leverkusen,19,2000,10,4,436,4.8,0,0,0,0,0,0,1,0,0.2,0.2,0.9,1.1,30,29,47,0,0,0,0,0,0.03,0.19,0.22,0.03,0.22,Matches,2020-2021
145,Niclas Füllkrug,de GER,FW,Werder Bremen,27,1993,19,10,877,9.7,6,0,6,4,2,2,1,0,5,3.5,0.2,3.7,9,22,68,0.62,0,0.62,0.41,0.41,0.52,0.02,0.54,0.35,0.38,Matches,2020-2021
146,Mijat Gaćinović,rs SRB,"DF,MF",Hoffenheim,25,1995,23,7,822,9.1,0,2,2,0,0,0,5,0,2,2,2,4,16,29,46,0,0.22,0.22,0,0.22,0.22,0.22,0.44,0.22,0.44,Matches,2020-2021
147,Christian Gebauer,at AUT,"MF,FW",Arminia,26,1993,23,5,687,7.6,1,1,2,1,0,0,0,0,1.9,1.9,1,3,8,14,41,0.13,0.13,0.26,0.13,0.26,0.25,0.14,0.39,0.25,0.39,Matches,2020-2021
148,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,33,1986,34,34,"3,032",33.7,3,1,4,3,0,0,3,0,1.5,1.5,1.1,2.7,37,84,123,0.09,0.03,0.12,0.09,0.12,0.05,0.03,0.08,0.05,0.08,Matches,2020-2021
149,Emrehan Gedikli,de GER,FW,Leverkusen,17,2003,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches,2020-2021
150,Dennis Geiger,de GER,MF,Hoffenheim,22,1998,9,9,658,7.3,1,1,2,1,0,0,4,1,0.3,0.3,1.5,1.8,10,46,18,0.14,0.14,0.27,0.14,0.27,0.04,0.21,0.25,0.04,0.25,Matches,2020-2021
151,Christian Gentner,de GER,MF,Union Berlin,34,1985,22,13,"1,033",11.5,0,0,0,0,0,0,0,0,0.4,0.4,0.8,1.3,8,45,24,0,0,0,0,0,0.04,0.07,0.11,0.04,0.11,Matches,2020-2021
152,Yannick Gerhardt,de GER,"MF,FW",Wolfsburg,26,1994,29,21,"1,936",21.5,2,4,6,2,0,0,3,0,3.9,3.9,3.4,7.3,51,74,107,0.09,0.19,0.28,0.09,0.28,0.18,0.16,0.34,0.18,0.34,Matches,2020-2021
153,Hamadi Al Ghaddioui,ma MAR,FW,Stuttgart,29,1990,6,0,46,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,1,1,2,0,0,0,0,0,0.5,0,0.5,0.5,0.5,Matches,2020-2021
154,Niko Gießelmann,de GER,DF,Union Berlin,28,1991,13,4,430,4.8,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.4,5,23,24,0,0,0,0,0,0.02,0.05,0.07,0.02,0.07,Matches,2020-2021
155,Rafał Gikiewicz,pl POL,GK,Augsburg,32,1987,34,34,"3,060",34,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches,2020-2021
156,Daniel Ginczek,de GER,"FW,MF",Wolfsburg,29,1991,11,1,215,2.4,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,2,9,14,0,0,0,0,0,0.07,0.06,0.13,0.07,0.13,Matches,2020-2021
157,Matthias Ginter,de GER,DF,Gladbach,26,1994,34,34,"3,060",34,2,1,3,2,0,0,2,0,1.4,1.4,1.8,3.2,47,178,21,0.06,0.03,0.09,0.06,0.09,0.04,0.05,0.09,0.04,0.09,Matches,2020-2021
158,Robert Glatzel,de GER,FW,Mainz 05,26,1994,13,3,359,4,2,1,3,2,0,0,0,0,2.8,2.8,0.5,3.3,9,12,38,0.5,0.25,0.75,0.5,0.75,0.7,0.12,0.82,0.7,0.82,Matches,2020-2021
159,Serge Gnabry,de GER,"FW,MF",Bayern Munich,25,1995,27,20,"1,644",18.3,10,2,12,10,0,0,4,0,8,8,6,14.1,82,93,216,0.55,0.11,0.66,0.55,0.66,0.44,0.33,0.77,0.44,0.77,Matches,2020-2021
160,Akaki Gogia,de GER,"FW,MF",Union Berlin,28,1992,7,0,140,1.6,0,1,1,0,0,0,1,0,0.1,0.1,0.5,0.6,5,7,17,0,0.64,0.64,0,0.64,0.07,0.33,0.39,0.07,0.39,Matches,2020-2021
161,Nicolás González,ar ARG,"FW,MF",Stuttgart,22,1998,15,10,934,10.4,6,2,8,3,3,4,5,0,7.4,4.3,2,6.3,32,27,65,0.58,0.19,0.77,0.29,0.48,0.71,0.19,0.9,0.41,0.6,Matches,2020-2021
162,Leon Goretzka,de GER,MF,Bayern Munich,25,1995,24,18,"1,705",18.9,5,5,10,5,0,0,2,0,3.7,3.7,2.8,6.5,45,137,42,0.26,0.26,0.53,0.26,0.53,0.19,0.15,0.34,0.19,0.34,Matches,2020-2021
163,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,29,1991,32,32,"2,835",31.5,1,0,1,1,0,0,9,0,0.3,0.3,0.6,0.9,27,131,8,0.03,0,0.03,0.03,0.03,0.01,0.02,0.03,0.01,0.03,Matches,2020-2021
164,Demarai Gray,jm JAM,FW,Leverkusen,24,1996,10,5,442,4.9,1,2,3,1,0,0,0,0,1.4,1.4,0.9,2.3,27,12,44,0.2,0.41,0.61,0.2,0.61,0.28,0.18,0.46,0.28,0.46,Matches,2020-2021
165,Michael Gregoritsch,at AUT,"FW,MF",Augsburg,26,1994,24,9,835,9.3,1,2,3,1,0,0,1,0,1.5,1.5,1.5,3,12,26,48,0.11,0.22,0.32,0.11,0.32,0.16,0.16,0.32,0.16,0.32,Matches,2020-2021
166,Sebastian Griesbeck,de GER,MF,Union Berlin,29,1990,24,8,890,9.9,0,0,0,0,0,0,3,0,0.5,0.5,0,0.5,3,20,24,0,0,0,0,0,0.05,0,0.05,0.05,0.05,Matches,2020-2021
167,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,27,1993,31,27,"2,313",25.7,9,10,19,5,4,4,2,0,8.1,4.9,7.1,12,68,135,153,0.35,0.39,0.74,0.19,0.58,0.31,0.27,0.59,0.19,0.47,Matches,2020-2021
168,Lennart Grill,de GER,GK,Leverkusen,21,1999,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2020-2021
169,Florian Grillitsch,at AUT,"MF,DF",Hoffenheim,24,1995,26,22,"1,879",20.9,2,1,3,2,0,0,6,1,2.5,2.5,1.6,4.2,29,160,43,0.1,0.05,0.14,0.1,0.14,0.12,0.08,0.2,0.12,0.2,Matches,2020-2021
170,Christian Groß,de GER,"MF,DF",Werder Bremen,31,1989,23,17,"1,468",16.3,0,1,1,0,0,0,8,1,0.3,0.3,0.6,1,14,55,9,0,0.06,0.06,0,0.06,0.02,0.04,0.06,0.02,0.06,Matches,2020-2021
171,Ilia Gruev,bg BUL,FW,Werder Bremen,20,2000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2020-2021
172,Carlos Gruezo,ec ECU,MF,Augsburg,25,1995,28,23,"2,084",23.2,0,0,0,0,0,0,4,0,0.4,0.4,0.5,0.9,5,79,8,0,0,0,0,0,0.02,0.02,0.04,0.02,0.04,Matches,2020-2021
173,Mattéo Guendouzi,fr FRA,MF,Hertha BSC,21,1999,24,19,"1,818",20.2,2,1,3,2,0,0,5,0,1,1,1.6,2.6,40,125,61,0.1,0.05,0.15,0.1,0.15,0.05,0.08,0.13,0.05,0.13,Matches,2020-2021
174,Raphaël Guerreiro,pt POR,DF,Dortmund,26,1993,27,25,"2,218",24.6,5,10,15,5,0,0,1,0,3.8,3.8,7.4,11.2,86,243,169,0.2,0.41,0.61,0.2,0.61,0.15,0.3,0.45,0.15,0.45,Matches,2020-2021
175,Josuha Guilavogui,fr FRA,"MF,DF",Wolfsburg,29,1990,20,7,747,8.3,0,1,1,0,0,0,3,0,0.4,0.4,0.7,1,2,39,7,0,0.12,0.12,0,0.12,0.05,0.08,0.12,0.05,0.12,Matches,2020-2021
176,Péter Gulácsi,hu HUN,GK,RB Leipzig,30,1990,33,33,"2,970",33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Matches,2020-2021
177,Manuel Gulde,de GER,DF,Freiburg,29,1991,27,22,"1,954",21.7,2,0,2,2,0,0,3,0,0.8,0.8,0,0.8,9,54,7,0.09,0,0.09,0.09,0.09,0.04,0,0.04,0.04,0.04,Matches,2020-2021
178,Robert Gumny,pl POL,DF,Augsburg,22,1998,24,14,"1,377",15.3,1,0,1,1,0,0,4,0,0.5,0.5,0.6,1.1,24,27,62,0.07,0,0.07,0.07,0.07,0.03,0.04,0.07,0.03,0.07,Matches,2020-2021
179,Christian Günter,de GER,"DF,MF",Freiburg,27,1993,34,34,"3,060",34,3,3,6,3,0,0,2,0,1,1,5.9,6.9,67,115,188,0.09,0.09,0.18,0.09,0.18,0.03,0.17,0.2,0.03,0.2,Matches,2020-2021
180,Erling Haaland,no NOR,FW,Dortmund,20,2000,28,27,"2,407",26.7,27,6,33,25,2,4,2,0,23.5,20.3,3.5,23.8,47,39,157,1.01,0.22,1.23,0.93,1.16,0.88,0.13,1.01,0.76,0.89,Matches,2020-2021
181,Janik Haberer,de GER,"MF,FW",Freiburg,26,1994,14,5,486,5.4,0,0,0,0,0,0,0,0,0.9,0.9,0.1,1,8,19,23,0,0,0,0,0,0.17,0.01,0.18,0.17,0.18,Matches,2020-2021
182,Alexander Hack,de GER,DF,Mainz 05,26,1993,21,14,"1,370",15.2,1,0,1,1,0,0,2,0,0.5,0.5,0.3,0.8,7,51,2,0.07,0,0.07,0.07,0.07,0.03,0.02,0.05,0.03,0.05,Matches,2020-2021
183,André Hahn,de GER,"FW,MF",Augsburg,29,1990,29,24,"2,037",22.6,8,3,11,8,0,0,4,0,5,5,2.1,7.1,22,29,82,0.35,0.13,0.49,0.35,0.49,0.22,0.09,0.31,0.22,0.31,Matches,2020-2021
184,Amadou Haidara,ml MLI,"MF,FW",RB Leipzig,22,1998,31,21,"1,905",21.2,3,1,4,3,0,0,4,0,3.9,3.9,3,6.8,53,99,121,0.14,0.05,0.19,0.14,0.19,0.18,0.14,0.32,0.18,0.32,Matches,2020-2021
185,Marcel Halstenberg,de GER,DF,RB Leipzig,28,1991,24,19,"1,651",18.3,2,2,4,1,1,1,2,0,1.9,1.1,1.7,2.9,43,143,59,0.11,0.11,0.22,0.05,0.16,0.11,0.09,0.2,0.06,0.16,Matches,2020-2021
186,Amine Harit,ma MAR,"MF,FW",Schalke 04,23,1997,28,25,"2,101",23.3,2,5,7,2,0,0,4,0,1.5,1.5,5.1,6.7,83,93,152,0.09,0.21,0.3,0.09,0.3,0.07,0.22,0.29,0.07,0.29,Matches,2020-2021
187,Marcel Hartel,de GER,MF,Arminia,24,1996,22,20,"1,681",18.7,0,0,0,0,0,0,1,0,1.2,1.2,1.3,2.5,18,69,39,0,0,0,0,0,0.07,0.07,0.14,0.07,0.14,Matches,2020-2021
188,Makoto Hasebe,jp JPN,"DF,MF",Eint Frankfurt,36,1984,29,26,"2,288",25.4,0,0,0,0,0,0,5,0,0.1,0.1,0.3,0.4,28,167,13,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches,2020-2021
189,Thorgan Hazard,be BEL,"MF,FW",Dortmund,27,1993,16,8,654,7.3,1,3,4,1,0,0,0,0,0.8,0.8,3.5,4.3,20,31,56,0.14,0.41,0.55,0.14,0.55,0.11,0.48,0.59,0.11,0.59,Matches,2020-2021
190,Jonas Hector,de GER,"MF,FW",Köln,30,1990,19,15,"1,290",14.3,3,1,4,3,0,0,2,0,3.1,3.1,1.6,4.7,8,60,57,0.21,0.07,0.28,0.21,0.28,0.22,0.11,0.33,0.22,0.33,Matches,2020-2021
191,Hwang Hee-chan,kr KOR,"FW,MF",RB Leipzig,24,1996,18,3,460,5.1,0,1,1,0,0,0,2,0,1.8,1.8,0.5,2.3,14,7,40,0,0.2,0.2,0,0.2,0.35,0.11,0.46,0.35,0.46,Matches,2020-2021
192,Dominique Heintz,de GER,DF,Freiburg,26,1993,21,14,"1,369",15.2,0,0,0,0,0,0,3,0,0.2,0.2,0.3,0.5,11,78,4,0,0,0,0,0,0.01,0.02,0.03,0.01,0.03,Matches,2020-2021
193,Benjamin Henrichs,de GER,"DF,MF",RB Leipzig,23,1997,13,5,540,6,0,1,1,0,0,0,3,0,0.2,0.2,0.6,0.8,12,33,32,0,0.17,0.17,0,0.17,0.03,0.11,0.14,0.03,0.14,Matches,2020-2021
194,Lucas Hernández,fr FRA,DF,Bayern Munich,24,1996,23,18,"1,597",17.7,0,2,2,0,0,0,4,0,0.7,0.7,1.8,2.5,42,86,81,0,0.11,0.11,0,0.11,0.04,0.1,0.14,0.04,0.14,Matches,2020-2021
195,Patrick Herrmann,de GER,"FW,MF",Gladbach,29,1991,27,9,876,9.7,0,3,3,0,0,0,3,0,2.3,2.3,2.5,4.9,23,24,80,0,0.31,0.31,0,0.31,0.24,0.26,0.5,0.24,0.5,Matches,2020-2021
196,Martin Hinteregger,at AUT,DF,Eint Frankfurt,27,1992,29,29,"2,527",28.1,2,1,3,2,0,0,4,0,2.4,2.4,1.2,3.5,23,152,18,0.07,0.04,0.11,0.07,0.11,0.08,0.04,0.13,0.08,0.13,Matches,2020-2021
197,Marwin Hitz,ch SUI,GK,Dortmund,32,1987,16,16,"1,395",15.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2020-2021
198,Nicolas Höfler,de GER,MF,Freiburg,30,1990,31,30,"2,729",30.3,1,3,4,1,0,0,11,0,1.4,1.4,1.3,2.8,26,122,14,0.03,0.1,0.13,0.03,0.13,0.05,0.04,0.09,0.05,0.09,Matches,2020-2021
199,Jonas Hofmann,de GER,"FW,MF",Gladbach,28,1992,24,21,"1,817",20.2,6,11,17,3,3,3,1,0,4.9,2.5,5.3,7.9,46,73,106,0.3,0.54,0.84,0.15,0.69,0.24,0.26,0.51,0.13,0.39,Matches,2020-2021
200,Marco Höger,de GER,"DF,MF",Köln,30,1989,3,1,53,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,Matches,2020-2021
201,Lucas Höler,de GER,"FW,MF",Freiburg,26,1994,33,22,"2,089",23.2,4,4,8,4,0,0,5,0,8.5,8.5,2.8,11.3,57,46,148,0.17,0.17,0.34,0.17,0.34,0.37,0.12,0.49,0.37,0.49,Matches,2020-2021
202,Matthew Hoppe,us USA,FW,Schalke 04,19,2001,22,15,"1,305",14.5,6,1,7,6,0,0,3,0,3.8,3.8,0.8,4.6,17,14,69,0.41,0.07,0.48,0.41,0.48,0.26,0.06,0.32,0.26,0.32,Matches,2020-2021
203,Jannes Horn,de GER,DF,Köln,23,1997,29,20,"1,768",19.6,0,1,1,0,0,0,6,0,0.2,0.2,1.6,1.8,34,62,37,0,0.05,0.05,0,0.05,0.01,0.08,0.09,0.01,0.09,Matches,2020-2021
204,Timo Horn,de GER,GK,Köln,27,1993,34,34,"3,009",33.4,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches,2020-2021
205,Lukáš Hrádecký,fi FIN,GK,Leverkusen,30,1989,29,29,"2,565",28.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches,2020-2021
206,Ajdin Hrustic,au AUS,"MF,DF",Eint Frankfurt,24,1996,11,1,272,3,1,0,1,1,0,0,2,0,0.3,0.3,0.1,0.5,9,28,9,0.33,0,0.33,0.33,0.33,0.11,0.05,0.16,0.11,0.16,Matches,2020-2021
207,Florian Hübner,de GER,DF,Union Berlin,29,1991,6,6,525,5.8,0,0,0,0,0,0,3,0,0.1,0.1,0,0.2,2,17,2,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,Matches,2020-2021
208,Mats Hummels,de GER,DF,Dortmund,31,1988,33,32,"2,813",31.3,5,0,5,5,0,0,6,0,4.6,4.6,0.8,5.4,17,149,7,0.16,0,0.16,0.16,0.16,0.15,0.03,0.17,0.15,0.17,Matches,2020-2021
209,Klaas-Jan Huntelaar,nl NED,FW,Schalke 04,36,1983,9,7,588,6.5,2,1,3,2,0,1,2,0,3.5,2.7,0.3,3,1,14,21,0.31,0.15,0.46,0.31,0.46,0.54,0.05,0.59,0.41,0.46,Matches,2020-2021
210,Iago,br BRA,DF,Augsburg,23,1997,18,18,"1,560",17.3,1,1,2,1,0,0,2,0,1.1,1.1,1.1,2.1,39,37,67,0.06,0.06,0.12,0.06,0.12,0.06,0.06,0.12,0.06,0.12,Matches,2020-2021
211,Vedad Ibišević,ba BIH,FW,Schalke 04,35,1984,4,1,156,1.7,0,0,0,0,0,0,1,0,1.1,1.1,0.1,1.2,1,1,9,0,0,0,0,0,0.65,0.04,0.69,0.65,0.69,Matches,2020-2021
212,Blendi Idrizi,xk KVX,MF,Schalke 04,22,1998,3,3,238,2.6,1,0,1,1,0,0,1,0,0.2,0.2,0.3,0.5,6,5,2,0.38,0,0.38,0.38,0.38,0.08,0.13,0.21,0.08,0.21,Matches,2020-2021
213,Stefan Ilsanker,at AUT,"MF,DF",Eint Frankfurt,31,1989,27,17,"1,578",17.5,1,0,1,1,0,0,4,0,1.3,1.3,0.2,1.5,14,77,13,0.06,0,0.06,0.06,0.06,0.07,0.01,0.09,0.07,0.09,Matches,2020-2021
214,Marcus Ingvartsen,dk DEN,"MF,FW",Union Berlin,24,1996,30,24,"1,963",21.8,3,5,8,3,0,1,4,0,4,3.2,2.1,5.3,29,53,107,0.14,0.23,0.37,0.14,0.37,0.18,0.09,0.28,0.15,0.24,Matches,2020-2021
215,Abass Issah,gh GHA,"DF,FW",Mainz 05,21,1998,2,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Matches,2020-2021
